created_at,tweet_id,text
Mon Mar 30 22:05:31 +0000 2020,1244747611426324480,"@BethanyinCBR Scott Morrison is either in it for the votes, or is too stupid to recognise them for what they are. Both options scare the crap out of me because he is our prime minister."
Mon Mar 30 22:05:17 +0000 2020,1244747552555028481,"Does the ‘Andrew/Katherine’ Scott Morrison presser have the staying power for #hottest100? Has shades of @Pendulum’s ABC news theme remix about it. #auspol 
@triplej @andrewprobyn @murpharoo https://t.co/DxhSLdJmdA"
Mon Mar 30 22:05:03 +0000 2020,1244747494270971904,@Aenemus Scott Morrison told companies to wait to here he’s scheme! Also - they still need job seeeker as many people won’t be eligible to job keeper!
Mon Mar 30 22:04:56 +0000 2020,1244747463895830528,"[new column] Anthony Albanese talking down the national cabinet, criticising the health and economic response to #coronavirus, and his attacks on Scott Morrison are a risky strategy for Labor and undermine national unity @australian #auspol #coronavirusaus https://t.co/TFRAOM5pXC"
Mon Mar 30 22:04:40 +0000 2020,1244747396619407363,"Just because there is no news about #KylieMooreGilbert doesn't mean we should be quiet too.
19,700 have signed to call for her release #FreeKylie
Please add your name to the growing list https://t.co/3Yl0fInXEH https://t.co/P5FEx52Dez"
Mon Mar 30 22:04:38 +0000 2020,1244747388813602816,@gruntat @MikeCarlton01 I need to speak up here because while I am not normally an advocate for Scott Morrison nor this Liberal government I have heard him acknowledge the input of all state and territory leaders as well as the opposition on several occasions.
Mon Mar 30 22:01:09 +0000 2020,1244746511524691968,Scott Morrison: Carers and recipients of the Disability Support Pension deserve Coronavirus payments too! - Sign the Petition! https://t.co/AJr418l2fh via @ChangeAUS
Mon Mar 30 22:00:29 +0000 2020,1244746342653665281,Scott Morrison reveals $130 billion wage subsidy scheme - https://t.co/SEh0y8zCT8 https://t.co/0P0Mor7pT0
Mon Mar 30 22:00:15 +0000 2020,1244746287741730817,"Found in response to @GuardianAus latest at https://t.co/VVmRtkI7gS! 8 Dec 1989: 'UPDATE', The Canberra Times, https://t.co/y7g4SOTeUV https://t.co/P4EuG7Ur4h"
Mon Mar 30 22:00:14 +0000 2020,1244746280397680641,Industry Insights: Scott Morrison to offer #coronavirus wage subsidy to Australian businesses and workers https://t.co/B0BrgTLDXh #business https://t.co/UkwD6Tehnb
